,product_category(1),product_category(2),product_category(3),product_category(4),product_category(5),product_category(6)
32453,3,3,2,2,442,89
32454,2,2,47,74,122,89
32455,22,145,699,910,442,89
32456,22,145,699,910,442,89
32457,4,14,116,247,442,89
32458,22,145,699,910,442,89
32459,22,145,699,910,442,89
32460,6,74,699,910,442,89
32461,4,28,76,910,442,89
32462,5,45,177,910,442,89
32463,22,145,699,910,442,89
32464,22,145,699,910,442,89
32465,1,1,699,910,442,89
32466,5,6,103,910,442,89
32467,22,145,699,910,442,89
32468,22,145,699,910,442,89
32469,22,145,699,910,442,89
32470,11,66,362,687,442,89
32471,22,145,699,910,442,89
32472,22,145,699,910,442,89
32473,10,25,45,51,12,1
32474,22,145,699,910,442,89
32475,1,1,699,910,442,89
32476,22,145,699,910,442,89
32477,22,145,699,910,442,89
32478,22,145,699,910,442,89
32479,22,145,699,910,442,89
32480,3,78,699,910,442,89
32481,1,17,17,910,442,89
32482,1,23,22,910,442,89
32483,22,145,699,910,442,89
32484,5,6,103,910,442,89
32485,22,145,699,910,442,89
32486,22,145,699,910,442,89
32487,22,145,699,910,442,89
32488,3,18,18,26,442,89
32489,9,31,84,66,442,89
32490,22,145,699,910,442,89
32491,22,145,699,910,442,89
32492,22,145,699,910,442,89
32493,22,145,699,910,442,89
32494,8,84,187,910,442,89
32495,1,9,339,685,442,89
32496,22,145,699,910,442,89
32497,1,17,143,910,442,89
32498,22,145,699,910,442,89
32499,5,53,309,910,442,89
32500,22,145,699,910,442,89
32501,2,2,1,144,178,31
32502,22,145,699,910,442,89
32503,3,3,2,5,1,89
32504,22,145,699,910,442,89
32505,22,145,699,910,442,89
32506,4,26,29,16,10,89
32507,22,145,699,910,442,89
32508,22,145,699,910,442,89
32509,1,29,179,910,442,89
32510,1,9,8,910,442,89
32511,1,17,169,910,442,89
32512,8,11,102,910,442,89
32513,3,3,2,2,442,89
32514,22,145,699,910,442,89
32515,1,9,8,910,442,89
32516,22,145,699,910,442,89
32517,5,45,245,910,442,89
32518,3,58,699,910,442,89
32519,22,145,699,910,442,89
32520,3,12,307,910,442,89
32521,22,145,699,910,442,89
32522,22,145,699,910,442,89
32523,22,145,699,910,442,89
32524,4,42,63,73,442,89
32525,5,39,62,910,442,89
32526,10,25,236,427,442,89
32527,22,145,699,910,442,89
32528,9,31,503,688,442,89
32529,11,27,302,910,442,89
32530,22,145,699,910,442,89
32531,22,145,699,910,442,89
32532,22,145,699,910,442,89
32533,22,145,699,910,442,89
32534,3,16,32,910,442,89
32535,22,145,699,910,442,89
32536,3,16,16,910,442,89
32537,1,1,699,910,442,89
32538,22,145,699,910,442,89
32539,22,145,699,910,442,89
32540,22,145,699,910,442,89
32541,4,42,63,76,442,89
32542,3,3,2,2,442,89
32543,6,7,534,910,442,89
32544,22,145,699,910,442,89
32545,6,74,699,910,442,89
32546,22,145,699,910,442,89
32547,12,30,526,613,324,89
32548,3,12,67,54,14,89
32549,10,25,45,51,12,1
32550,4,14,13,79,442,89
32551,1,9,14,910,442,89
32552,3,18,25,438,442,89
32553,22,145,699,910,442,89
32554,22,145,699,910,442,89
32555,9,31,54,50,442,89
32556,22,145,699,910,442,89
32557,3,3,2,2,442,89
32558,1,29,207,910,442,89
32559,6,21,699,910,442,89
32560,22,145,699,910,442,89
32561,22,145,699,910,442,89
32562,22,145,699,910,442,89
32563,2,2,1,9,3,89
32564,22,145,699,910,442,89
32565,22,145,699,910,442,89
32566,8,24,23,910,442,89
32567,22,145,699,910,442,89
32568,22,145,699,910,442,89
32569,5,6,103,910,442,89
32570,22,145,699,910,442,89
32571,22,145,699,910,442,89
32572,22,145,699,910,442,89
32573,22,145,699,910,442,89
32574,3,12,67,84,43,89
32575,10,25,45,72,442,89
32576,8,24,23,910,442,89
32577,1,9,14,910,442,89
32578,22,145,699,910,442,89
32579,8,32,699,910,442,89
32580,3,49,127,106,292,89
32581,22,145,699,910,442,89
32582,8,84,187,910,442,89
32583,22,145,699,910,442,89
32584,2,20,142,121,442,89
32585,22,145,699,910,442,89
32586,22,145,699,910,442,89
32587,3,3,2,5,39,89
32588,22,145,699,910,442,89
32589,1,1,699,910,442,89
32590,4,5,82,910,442,89
32591,22,145,699,910,442,89
32592,6,21,699,910,442,89
32593,22,145,699,910,442,89
32594,3,16,32,910,442,89
32595,6,21,699,910,442,89
32596,22,145,699,910,442,89
32597,22,145,699,910,442,89
32598,5,53,104,910,442,89
32599,1,9,8,910,442,89
32600,5,90,699,910,442,89
32601,22,145,699,910,442,89
32602,22,145,699,910,442,89
32603,22,145,699,910,442,89
32604,5,91,575,910,442,89
32605,22,145,699,910,442,89
32606,1,29,34,910,442,89
32607,22,145,699,910,442,89
32608,4,42,63,73,442,89
32609,15,46,305,282,442,89
32610,3,8,7,910,442,89
32611,3,3,2,2,442,89
32612,22,145,699,910,442,89
32613,22,145,699,910,442,89
32614,22,145,699,910,442,89
32615,1,1,699,910,442,89
32616,4,14,13,689,442,89
32617,9,31,89,70,442,89
32618,22,145,699,910,442,89
32619,5,107,699,910,442,89
32620,2,2,9,32,442,89
32621,22,145,699,910,442,89
32622,22,145,699,910,442,89
32623,22,145,699,910,442,89
32624,22,145,699,910,442,89
32625,8,24,23,910,442,89
32626,22,145,699,910,442,89
32627,22,145,699,910,442,89
32628,4,52,699,910,442,89
32629,9,31,84,66,442,89
32630,22,145,699,910,442,89
32631,1,1,699,910,442,89
32632,1,9,483,645,442,89
32633,1,17,143,910,442,89
32634,22,145,699,910,442,89
32635,4,38,144,258,442,89
32636,22,145,699,910,442,89
32637,1,23,22,910,442,89
32638,22,145,699,910,442,89
32639,22,145,699,910,442,89
32640,2,2,1,9,3,89
32641,1,9,49,31,442,89
32642,4,26,29,16,91,89
32643,22,145,699,910,442,89
32644,22,145,699,910,442,89
32645,22,145,699,910,442,89
32646,14,41,132,114,442,89
32647,3,8,57,910,442,89
32648,22,145,699,910,442,89
32649,6,21,699,910,442,89
32650,22,145,699,910,442,89
32651,22,145,699,910,442,89
32652,22,145,699,910,442,89
32653,1,9,49,31,442,89
32654,22,145,699,910,442,89
32655,22,145,699,910,442,89
32656,22,145,699,910,442,89
32657,1,9,55,37,442,89
32658,10,25,236,520,442,89
32659,1,9,14,910,442,89
32660,22,145,699,910,442,89
32661,3,18,18,26,442,89
32662,5,6,5,910,442,89
32663,8,24,206,910,442,89
32664,22,145,699,910,442,89
32665,22,145,699,910,442,89
32666,22,145,699,910,442,89
32667,22,145,699,910,442,89
32668,8,11,135,135,442,89
32669,4,42,63,197,442,89
32670,22,145,699,910,442,89
32671,4,28,33,18,442,89
32672,11,89,273,260,105,89
32673,22,145,699,910,442,89
32674,22,145,699,910,442,89
32675,22,145,699,910,442,89
32676,12,30,354,365,442,89
32677,22,145,699,910,442,89
32678,12,30,37,65,67,89
32679,22,145,699,910,442,89
32680,3,8,77,910,442,89
32681,22,145,699,910,442,89
32682,6,21,699,910,442,89
32683,2,20,19,137,442,89
32684,3,3,2,2,442,89
32685,3,60,240,210,442,89
32686,22,145,699,910,442,89
32687,22,145,699,910,442,89
32688,4,5,27,910,442,89
32689,2,2,9,32,442,89
32690,22,145,699,910,442,89
32691,4,28,76,910,442,89
32692,11,64,171,910,442,89
32693,8,24,23,910,442,89
32694,22,145,699,910,442,89
32695,22,145,699,910,442,89
32696,22,145,699,910,442,89
32697,9,31,54,36,442,89
32698,5,45,285,910,442,89
32699,22,145,699,910,442,89
32700,10,25,45,24,442,89
32701,8,24,23,910,442,89
32702,1,1,699,910,442,89
32703,22,145,699,910,442,89
32704,22,145,699,910,442,89
32705,2,2,1,98,442,89
32706,3,12,67,54,62,89
32707,4,14,13,11,442,89
32708,22,145,699,910,442,89
32709,22,145,699,910,442,89
32710,22,145,699,910,442,89
32711,22,145,699,910,442,89
32712,2,20,19,137,442,89
32713,2,2,1,9,76,18
32714,4,14,59,41,240,89
32715,22,145,699,910,442,89
32716,22,145,699,910,442,89
32717,22,145,699,910,442,89
32718,5,40,182,910,442,89
32719,4,5,26,48,442,89
32720,22,145,699,910,442,89
32721,22,145,699,910,442,89
32722,3,8,7,910,442,89
32723,3,3,2,2,442,89
32724,22,145,699,910,442,89
32725,22,145,699,910,442,89
32726,22,145,699,910,442,89
32727,22,145,699,910,442,89
32728,9,31,54,36,442,89
32729,22,145,699,910,442,89
32730,1,9,73,910,442,89
32731,22,145,699,910,442,89
32732,4,5,456,504,442,89
32733,3,3,2,5,1,89
32734,1,1,699,910,442,89
32735,1,1,699,910,442,89
32736,4,42,63,73,442,89
32737,2,2,1,15,17,89
32738,22,145,699,910,442,89
32739,4,28,33,224,442,89
32740,4,14,13,11,442,89
32741,2,2,1,9,8,89
32742,1,17,192,910,442,89
32743,22,145,699,910,442,89
32744,22,145,699,910,442,89
32745,22,145,699,910,442,89
32746,4,121,458,910,442,89
32747,22,145,699,910,442,89
32748,5,40,210,910,442,89
32749,1,1,699,910,442,89
32750,4,14,13,63,442,89
32751,22,145,699,910,442,89
32752,22,145,699,910,442,89
32753,22,145,699,910,442,89
32754,1,9,483,543,442,89
32755,12,30,37,65,33,3
32756,22,145,699,910,442,89
32757,22,145,699,910,442,89
32758,8,50,91,910,442,89
32759,11,27,265,910,442,89
32760,22,145,699,910,442,89
32761,8,84,187,910,442,89
32762,3,12,120,690,325,89
32763,22,145,699,910,442,89
32764,2,2,20,910,442,89
32765,22,145,699,910,442,89
32766,1,1,699,910,442,89
32767,22,145,699,910,442,89
32768,22,145,699,910,442,89
32769,4,4,147,910,442,89
32770,2,2,1,144,178,31
32771,22,145,699,910,442,89
32772,22,145,699,910,442,89
32773,22,145,699,910,442,89
32774,3,3,2,5,39,89
32775,4,14,13,11,442,89
32776,1,9,14,910,442,89
32777,8,24,23,910,442,89
32778,9,13,155,910,442,89
32779,22,145,699,910,442,89
32780,3,16,16,910,442,89
32781,22,145,699,910,442,89
32782,22,145,699,910,442,89
32783,22,145,699,910,442,89
32784,22,145,699,910,442,89
32785,22,145,699,910,442,89
32786,22,145,699,910,442,89
32787,22,145,699,910,442,89
32788,4,14,13,8,2,89
32789,22,145,699,910,442,89
32790,22,145,699,910,442,89
32791,1,9,65,49,442,89
32792,4,14,335,340,442,89
32793,1,9,66,910,442,89
32794,22,145,699,910,442,89
32795,17,65,115,910,442,89
32796,9,31,54,36,442,89
32797,3,3,2,2,442,89
32798,11,66,313,615,442,89
32799,22,145,699,910,442,89
32800,2,20,389,910,442,89
32801,22,145,699,910,442,89
32802,22,145,699,910,442,89
32803,22,145,699,910,442,89
32804,22,145,699,910,442,89
32805,22,145,699,910,442,89
32806,1,9,66,910,442,89
32807,3,49,87,910,442,89
32808,4,42,63,73,442,89
32809,22,145,699,910,442,89
32810,3,12,67,54,14,89
32811,22,145,699,910,442,89
32812,1,1,699,910,442,89
32813,8,24,23,910,442,89
32814,22,145,699,910,442,89
32815,1,17,192,910,442,89
32816,10,25,45,51,12,1
32817,22,145,699,910,442,89
32818,8,34,194,910,442,89
32819,4,14,13,11,442,89
32820,8,63,113,910,442,89
32821,22,145,699,910,442,89
32822,22,145,699,910,442,89
32823,22,145,699,910,442,89
32824,22,145,699,910,442,89
32825,22,145,699,910,442,89
32826,3,3,2,2,442,89
32827,22,145,699,910,442,89
32828,22,145,699,910,442,89
32829,14,82,178,151,55,7
32830,1,9,49,31,442,89
32831,22,145,699,910,442,89
32832,2,2,47,74,115,89
32833,2,2,1,9,15,89
32834,22,145,699,910,442,89
32835,6,76,699,910,442,89
32836,8,24,23,910,442,89
32837,3,8,77,910,442,89
32838,22,145,699,910,442,89
32839,22,145,699,910,442,89
32840,22,145,699,910,442,89
32841,22,145,699,910,442,89
32842,3,3,2,2,442,89
32843,22,145,699,910,442,89
32844,22,145,699,910,442,89
32845,6,74,699,910,442,89
32846,22,145,699,910,442,89
32847,1,9,73,910,442,89
32848,8,11,10,910,442,89
32849,4,38,48,163,442,89
32850,4,4,3,910,442,89
32851,22,145,699,910,442,89
32852,22,145,699,910,442,89
32853,4,28,33,224,442,89
32854,8,63,249,910,442,89
32855,14,82,178,151,55,7
32856,6,21,699,910,442,89
32857,3,49,127,106,83,89
32858,22,145,699,910,442,89
32859,11,27,121,103,442,89
32860,3,3,2,5,1,89
32861,3,8,77,910,442,89
32862,22,145,699,910,442,89
32863,22,145,699,910,442,89
32864,22,145,699,910,442,89
32865,1,9,8,910,442,89
32866,22,145,699,910,442,89
32867,22,145,699,910,442,89
32868,22,145,699,910,442,89
32869,4,14,13,213,88,89
32870,8,24,23,910,442,89
32871,22,145,699,910,442,89
32872,4,14,13,8,2,89
32873,22,145,699,910,442,89
32874,8,24,23,910,442,89
32875,8,24,228,910,442,89
32876,6,21,699,910,442,89
32877,22,145,699,910,442,89
32878,22,145,699,910,442,89
32879,1,29,179,910,442,89
32880,22,145,699,910,442,89
32881,2,2,9,32,442,89
32882,4,14,13,25,442,89
32883,22,145,699,910,442,89
32884,22,145,699,910,442,89
32885,22,145,699,910,442,89
32886,8,56,99,910,442,89
32887,22,145,699,910,442,89
32888,22,145,699,910,442,89
32889,3,12,67,84,203,89
32890,1,9,49,31,442,89
32891,1,1,699,910,442,89
32892,13,35,243,230,442,89
32893,22,145,699,910,442,89
32894,1,1,699,910,442,89
32895,8,15,15,910,442,89
32896,1,9,65,49,442,89
32897,1,1,699,910,442,89
32898,22,145,699,910,442,89
32899,22,145,699,910,442,89
32900,22,145,699,910,442,89
32901,3,3,2,2,442,89
32902,22,145,699,910,442,89
32903,4,14,13,109,101,89
32904,16,51,699,910,442,89
32905,1,9,14,910,442,89
32906,3,8,77,910,442,89
32907,22,145,699,910,442,89
32908,22,145,699,910,442,89
32909,1,1,699,910,442,89
32910,1,1,699,910,442,89
32911,22,145,699,910,442,89
32912,10,25,45,95,442,89
32913,3,12,67,132,442,89
32914,22,145,699,910,442,89
32915,3,8,57,910,442,89
32916,22,145,699,910,442,89
32917,22,145,699,910,442,89
32918,22,145,699,910,442,89
32919,22,145,699,910,442,89
32920,8,24,46,910,442,89
32921,4,28,33,123,442,89
32922,1,1,699,910,442,89
32923,22,145,699,910,442,89
32924,11,110,343,910,442,89
32925,8,11,28,910,442,89
32926,8,84,187,910,442,89
32927,6,83,699,910,442,89
32928,4,38,144,122,442,89
32929,3,3,2,2,442,89
32930,8,24,23,910,442,89
32931,22,145,699,910,442,89
32932,2,20,19,137,442,89
32933,10,25,45,51,12,1
32934,1,9,14,910,442,89
32935,22,145,699,910,442,89
32936,22,145,699,910,442,89
32937,1,1,699,910,442,89
32938,2,2,1,9,169,89
32939,22,145,699,910,442,89
32940,1,23,22,910,442,89
32941,22,145,699,910,442,89
32942,10,25,45,225,442,89
32943,22,145,699,910,442,89
32944,22,145,699,910,442,89
32945,22,145,699,910,442,89
32946,22,145,699,910,442,89
32947,3,16,32,910,442,89
32948,3,49,573,910,442,89
32949,22,145,699,910,442,89
32950,22,145,699,910,442,89
32951,6,21,699,910,442,89
32952,2,20,19,137,442,89
32953,6,19,699,910,442,89
32954,22,145,699,910,442,89
32955,2,2,1,75,46,8
32956,8,24,46,910,442,89
32957,10,25,45,95,442,89
32958,22,145,699,910,442,89
32959,4,26,29,330,140,89
32960,22,145,699,910,442,89
32961,4,14,13,79,442,89
32962,6,21,699,910,442,89
32963,22,145,699,910,442,89
32964,22,145,699,910,442,89
32965,10,25,45,51,326,89
32966,1,23,546,910,442,89
32967,1,9,65,90,442,89
32968,4,5,79,204,442,89
32969,22,145,699,910,442,89
32970,22,145,699,910,442,89
32971,10,25,45,88,442,89
32972,1,1,699,910,442,89
32973,1,17,143,910,442,89
32974,3,16,16,910,442,89
32975,22,145,699,910,442,89
32976,22,145,699,910,442,89
32977,9,31,54,50,442,89
32978,22,145,699,910,442,89
32979,6,21,699,910,442,89
32980,22,145,699,910,442,89
32981,1,9,66,910,442,89
32982,22,145,699,910,442,89
32983,4,38,58,159,117,89
32984,1,9,55,37,442,89
32985,4,5,79,204,442,89
32986,1,9,49,31,442,89
32987,22,145,699,910,442,89
32988,3,12,67,80,29,89
32989,22,145,699,910,442,89
32990,22,145,699,910,442,89
32991,22,145,699,910,442,89
32992,1,1,699,910,442,89
32993,22,145,699,910,442,89
32994,22,145,699,910,442,89
32995,4,28,76,910,442,89
32996,4,42,63,197,442,89
32997,4,48,85,68,442,89
32998,1,9,157,910,442,89
32999,22,145,699,910,442,89
33000,22,145,699,910,442,89
33001,1,9,49,31,442,89
33002,22,145,699,910,442,89
33003,22,145,699,910,442,89
33004,22,145,699,910,442,89
33005,22,145,699,910,442,89
33006,22,145,699,910,442,89
33007,1,1,699,910,442,89
33008,9,13,12,910,442,89
33009,22,145,699,910,442,89
33010,22,145,699,910,442,89
33011,3,3,2,2,442,89
33012,22,145,699,910,442,89
33013,22,145,699,910,442,89
33014,11,27,134,910,442,89
33015,22,145,699,910,442,89
33016,2,20,19,137,442,89
33017,22,145,699,910,442,89
33018,22,145,699,910,442,89
33019,22,145,699,910,442,89
33020,2,20,19,137,442,89
33021,12,30,37,65,68,89
33022,2,2,1,9,76,18
33023,22,145,699,910,442,89
33024,22,145,699,910,442,89
33025,22,145,699,910,442,89
33026,1,9,14,910,442,89
33027,9,31,89,168,442,89
33028,4,14,13,11,442,89
33029,4,14,13,11,442,89
33030,1,23,22,910,442,89
33031,22,145,699,910,442,89
33032,22,145,699,910,442,89
33033,4,5,72,126,442,89
33034,22,145,699,910,442,89
33035,22,145,699,910,442,89
33036,22,145,699,910,442,89
33037,1,9,66,910,442,89
33038,22,145,699,910,442,89
33039,22,145,699,910,442,89
33040,8,24,23,910,442,89
33041,22,145,699,910,442,89
33042,22,145,699,910,442,89
33043,22,145,699,910,442,89
33044,4,14,13,63,442,89
33045,1,1,699,910,442,89
33046,1,1,699,910,442,89
33047,22,145,699,910,442,89
33048,22,145,699,910,442,89
33049,22,145,699,910,442,89
33050,5,6,103,910,442,89
33051,22,145,699,910,442,89
33052,3,3,2,2,442,89
33053,9,31,54,36,442,89
33054,3,3,2,2,442,89
33055,22,145,699,910,442,89
33056,3,12,67,84,43,89
33057,4,28,76,910,442,89
33058,4,14,13,11,442,89
33059,7,10,699,910,442,89
33060,22,145,699,910,442,89
33061,8,33,699,910,442,89
33062,1,1,699,910,442,89
33063,22,145,699,910,442,89
33064,22,145,699,910,442,89
33065,16,101,263,414,442,89
33066,22,145,699,910,442,89
33067,8,50,449,910,442,89
33068,5,45,68,910,442,89
33069,22,145,699,910,442,89
33070,22,145,699,910,442,89
33071,22,145,699,910,442,89
33072,22,145,699,910,442,89
33073,14,82,374,691,442,89
33074,22,145,699,910,442,89
33075,3,60,395,910,442,89
33076,11,89,273,260,105,89
33077,22,145,699,910,442,89
33078,9,31,54,36,442,89
33079,22,145,699,910,442,89
33080,1,9,65,49,442,89
33081,3,12,67,54,28,89
33082,3,16,16,910,442,89
33083,12,30,361,377,442,89
33084,22,145,699,910,442,89
33085,22,145,699,910,442,89
33086,3,8,7,910,442,89
33087,5,39,51,910,442,89
33088,4,5,79,160,442,89
33089,4,14,13,25,442,89
33090,22,145,699,910,442,89
33091,1,1,699,910,442,89
33092,3,8,77,910,442,89
33093,3,12,67,132,442,89
33094,10,25,45,51,12,1
33095,13,35,403,430,442,89
33096,4,14,13,63,442,89
33097,9,31,54,97,442,89
33098,22,145,699,910,442,89
33099,2,20,19,137,442,89
33100,3,18,18,7,442,89
33101,4,5,26,48,442,89
33102,22,145,699,910,442,89
33103,4,42,63,73,442,89
33104,22,145,699,910,442,89
33105,22,145,699,910,442,89
33106,9,31,39,22,442,89
33107,1,9,8,910,442,89
33108,22,145,699,910,442,89
33109,22,145,699,910,442,89
33110,22,145,699,910,442,89
33111,22,145,699,910,442,89
33112,22,145,699,910,442,89
33113,22,145,699,910,442,89
33114,3,3,2,2,442,89
33115,22,145,699,910,442,89
33116,9,31,84,120,442,89
33117,12,30,37,65,68,89
33118,22,145,699,910,442,89
33119,22,145,699,910,442,89
33120,22,145,699,910,442,89
33121,3,3,2,2,442,89
33122,22,145,699,910,442,89
33123,22,145,699,910,442,89
33124,3,16,16,910,442,89
33125,14,41,132,114,442,89
33126,22,145,699,910,442,89
33127,22,145,699,910,442,89
33128,9,31,89,70,442,89
33129,22,145,699,910,442,89
33130,6,74,699,910,442,89
33131,1,9,66,910,442,89
33132,3,49,127,106,38,89
33133,4,47,74,149,442,89
33134,22,145,699,910,442,89
33135,6,7,549,910,442,89
33136,2,2,1,9,3,89
33137,22,145,699,910,442,89
33138,3,3,2,2,442,89
33139,22,145,699,910,442,89
33140,3,12,270,274,442,89
33141,22,145,699,910,442,89
33142,5,40,346,910,442,89
33143,3,16,297,273,442,89
33144,22,145,699,910,442,89
33145,12,30,361,377,442,89
33146,22,145,699,910,442,89
33147,3,8,77,910,442,89
33148,1,9,49,31,442,89
33149,10,25,45,181,442,89
33150,2,2,287,616,442,89
33151,8,37,699,910,442,89
33152,3,49,127,106,292,89
33153,4,42,63,73,442,89
33154,7,98,699,910,442,89
33155,22,145,699,910,442,89
33156,1,9,8,910,442,89
33157,1,29,585,910,442,89
33158,4,42,63,73,442,89
33159,4,14,59,41,34,89
33160,22,145,699,910,442,89
33161,22,145,699,910,442,89
33162,22,145,699,910,442,89
33163,1,1,699,910,442,89
33164,1,1,699,910,442,89
33165,22,145,699,910,442,89
33166,22,145,699,910,442,89
33167,4,42,63,182,98,89
33168,22,145,699,910,442,89
33169,22,145,699,910,442,89
33170,9,31,54,42,442,89
33171,22,145,699,910,442,89
33172,22,145,699,910,442,89
33173,22,145,699,910,442,89
33174,12,30,491,554,327,89
33175,5,40,213,910,442,89
33176,22,145,699,910,442,89
33177,22,145,699,910,442,89
33178,4,42,63,197,442,89
33179,22,145,699,910,442,89
33180,8,56,328,910,442,89
33181,22,145,699,910,442,89
33182,3,3,2,5,1,89
33183,22,145,699,910,442,89
33184,22,145,699,910,442,89
33185,4,42,63,73,442,89
33186,6,21,699,910,442,89
33187,22,145,699,910,442,89
33188,22,145,699,910,442,89
33189,1,23,22,910,442,89
33190,2,20,19,137,442,89
33191,22,145,699,910,442,89
33192,17,65,115,910,442,89
33193,1,9,53,38,442,89
33194,1,29,484,910,442,89
33195,4,14,13,83,442,89
33196,22,145,699,910,442,89
33197,22,145,699,910,442,89
33198,22,145,699,910,442,89
33199,22,145,699,910,442,89
33200,22,145,699,910,442,89
33201,4,14,38,223,442,89
33202,11,64,171,910,442,89
33203,11,64,402,910,442,89
33204,4,14,13,79,442,89
33205,22,145,699,910,442,89
33206,1,1,699,910,442,89
33207,3,3,2,2,442,89
33208,4,47,110,910,442,89
33209,2,2,47,74,19,89
33210,4,4,3,910,442,89
33211,1,9,14,910,442,89
33212,22,145,699,910,442,89
33213,22,145,699,910,442,89
33214,22,145,699,910,442,89
33215,5,39,51,910,442,89
33216,22,145,699,910,442,89
33217,22,145,699,910,442,89
33218,22,145,699,910,442,89
33219,5,6,5,910,442,89
33220,22,145,699,910,442,89
33221,6,74,699,910,442,89
33222,3,8,57,910,442,89
33223,1,9,8,910,442,89
33224,10,25,45,181,442,89
33225,3,78,699,910,442,89
33226,22,145,699,910,442,89
33227,22,145,699,910,442,89
33228,1,1,699,910,442,89
33229,2,2,47,27,442,89
33230,7,10,699,910,442,89
33231,22,145,699,910,442,89
33232,22,145,699,910,442,89
33233,2,20,19,137,442,89
33234,4,14,59,41,34,89
33235,5,91,225,910,442,89
33236,22,145,699,910,442,89
33237,1,1,699,910,442,89
33238,6,21,699,910,442,89
33239,5,39,321,910,442,89
33240,22,145,699,910,442,89
33241,22,145,699,910,442,89
33242,3,60,395,910,442,89
33243,22,145,699,910,442,89
33244,22,145,699,910,442,89
